"9161","Mari Rees","176","12339","1746"
"9160","Stephen Crabb","178","16944","1746"
"9159","Les Cummings","264","117","1745"
"9158","Ian DuCane","192","400","1745"
"9157","Tim Dawes","187","716","1745"
"9156","Geoff Crompton","180","873","1745"
"9155","Christopher Martin","183","876","1745"
"9154","John Ferrett","176","5640","1745"
"9153","Flick Drummond","178","13721","1745"
"9152","Mike Hancock","177","18921","1745"
"9151","Mick Tosh","219","154","1744"
"9150","Iain Maclennan","187","461","1744"
"9149","David Knight","192","1040","1744"
"9148","Mike FitzGerald","183","1812","1744"
"9147","Darren Sanders","177","8874","1744"
"9146","Sarah McCarthy-Fry","176","12244","1744"
"9145","Penny Mordaunt","178","19533","1744"
"9144","Jim Thornton","181","59","1743"
"9143","Mohammed Hoque","181","167","1743"
"9142","Kabir Mahmud","181","293","1743"
"9141","Chris Smith","187","449","1743"
"9140","Andrew Osborne","192","470","1743"
"9139","Wayne Lochner","183","565","1743"
"9138","Jonathan Fryer","177","5209","1743"
"9137","George Galloway","196","8160","1743"
"9136","Tim Archer","178","12649","1743"
"9135","Jim Fitzpatrick","176","18679","1743"
"9134","Ian Northover","181","177","1742"
"9133","David Holmes","180","1188","1742"
"9132","Nick Wellstead","183","2507","1742"
"9131","Jason Sanderson","176","6041","1742"
"9130","Philip Eades","177","14991","1742"
"9129","Robert Syms","178","22532","1742"
"9128","John Matthews","187","361","1741"
"9127","Donald Watson","184","365","1741"
"9126","Simon Parsons","193","456","1741"
"9125","David Bevan","183","1229","1741"
"9124","Ioan Bellin","179","2673","1741"
"9123","Lee Gonzalez","178","5932","1741"
"9122","Michael Powell","177","11435","1741"
"9121","Owen Smith","176","14220","1741"
"9120","Brian Gerrish","181","233","1740"
"9119","Tony Brown","187","904","1740"
"9118","Andrew Leigh","183","2854","1740"
"9117","Judy Evans","177","10829","1740"
"9116","Linda Gilroy","176","13901","1740"
"9115","Oliver Colville","178","15050","1740"
"9114","David Marchesi","193","208","1739"
"9113","Wendy Miller","187","398","1739"
"9112","Roy Cook","180","1438","1739"
"9111","Bill Wakeham","183","3188","1739"
"9110","Stuart Bonar","177","7016","1739"
"9109","Matthew Groves","178","13845","1739"
"9108","Alison Seabeck","176","15433","1739"
"9107","John Swallow","181","406","1738"
"9106","Fiona Radic","187","523","1738"
"9105","Rob King","192","770","1738"
"9104","Frances Fox","183","3007","1738"
"9103","Nick Sandford","177","8816","1738"
"9102","Ed Murphy","176","13272","1738"
"9101","Stewart Jackson","178","18133","1738"
"9100","Douglas Taylor","212","534","1737"
"9099","Peter Barrett","177","5954","1737"
"9098","Jamie Glackin","176","7923","1737"
"9097","Peter Lyburn","178","14739","1737"
"9096","Pete Wishart","185","19118","1737"
"9095","Chris Davidson","180","1093","1736"
"9094","John Stanyer","183","1259","1736"
"9093","Barbara Cannon","176","5834","1736"
"9092","Peter Thornton","177","12830","1736"
"9091","Rory Stewart","178","24071","1736"
"9090","Paul McEnhill","192","492","1735"
"9089","Grant French","183","1936","1735"
"9088","Paul James","180","2207","1735"
"9087","Ian Cuthbertson","177","9800","1735"
"9086","Spencer Pitfield","178","14516","1735"
"9085","Richard Masih","184","141","1734"
"9084","Graham Cannon","183","1476","1734"
"9083","James Jackman","180","2894","1734"
"9082","Afzal Anwar","177","9095","1734"
"9081","Gordon Prentice","176","13927","1734"
"9080","Andrew Stephenson","178","17512","1734"
"9079","William Hendry","181","249","1733"
"9078","Jimmy Kerr","186","375","1733"
"9077","Paul Mack","181","513","1733"
"9076","Ashay Ghai","177","3812","1733"
"9075","Gordon McCaskill","178","3979","1733"
"9074","Andy Doig","185","7228","1733"
"9073","Douglas Alexander","176","23842","1733"
"9072","Chris Rollo","186","233","1732"
"9071","Gary Pearson","181","550","1732"
"9070","Ruaraidh Dobson","177","4597","1732"
"9069","Alistair Campbell","178","6381","1732"
"9068","Mags MacLaren","185","8333","1732"
"9067","Jim Sheridan","176","23613","1732"
"9066","Keith Mann","268","143","1731"
"9065","Chris Goodall","187","1184","1731"
"9064","Paul Williams","183","1518","1731"
"9063","Richard Stevens","176","5999","1731"
"9062","Evan Harris","177","23730","1731"
"9061","Nicola Blackwood","178","23906","1731"
"9060","Roger Crawford","289","73","1730"
"9059","David O&#39;Sullivan","282","116","1730"
"9058","Julia Gasper","183","1202","1730"
"9057","Sushila Dhall","187","1238","1730"
"9056","Edward Argar","178","9727","1730"
"9055","Steve Goddard","177","17357","1730"
"9054","Chriss Snape","192","199","1729"
"9053","Tamara Galloway","187","511","1729"
"9052","Tess Culnane","180","1241","1729"
"9051","Mick Greenhough","183","1360","1729"
"9050","Stephen Morgan","176","4400","1729"
"9049","David McBride","177","12000","1729"
"9048","Joseph Johnson","178","29200","1729"
"9047","Frank Nairn","178","2032","1728"
"9046","John Mowat","185","2042","1728"
"9045","Mark Cooper","176","2061","1728"
"9044","Alistair Carmichael","177","11989","1728"
"9043","Shahid Miah","196","627","1727"
"9042","Helen Roberts","183","1387","1727"
"9041","David Joines","180","3049","1727"
"9040","Mark Alcock","177","8193","1727"
"9039","Kamran Ghafoor","178","10151","1727"
"9038","Michael Meacher","176","19503","1727"
"9037","Gulzar Nazir","184","212","1726"
"9036","David Bentley","183","1720","1726"
"9035","Alwyn Stott","180","2546","1726"
"9034","Kashif Ali","178","11773","1726"
"9033","Elwyn Watkins","177","14083","1726"
"9032","Phil Woolas","176","14186","1726"
"9031","Napoleon Dynamite","190","155","1725"
"9030","Jonathan Rooks","187","371","1725"
"9029","John Hemming-Clark","288","393","1725"
"9028","Elaine Cheeseman","192","520","1725"
"9027","David Coburn","183","1532","1725"
"9026","John Brooks","180","2132","1725"
"9025","Duncan Borrowman","177","6996","1725"
"9024","Rick Everitt","176","8768","1725"
"9023","James Brokenshire","178","24625","1725"
"9022","Carolyn Passey","183","780","1724"
"9021","Kay Thomas","180","1242","1724"
"9020","Danny Clark","179","3326","1724"
"9019","Jackie Radford","177","5260","1724"
"9018","Emma Moore","178","5398","1724"
"9017","Huw Irranca-Davies","176","18644","1724"
"9016","Hilary Charles","187","609","1723"
"9015","David Bushby","183","689","1723"
"9014","Graeme Littlejohn","177","5754","1723"
"9013","Gerald Michaluk","178","10342","1723"
"9012","Annabelle Ewing","185","13944","1723"
"9011","Gordon Banks","176","19131","1723"
"9010","Martyn Findley","180","2797","1722"
"9009","Christina Jebb","177","6846","1722"
"9008","Jayne Innes","176","16467","1722"
"9007","Marcus Jones","178","18536","1722"
"9006","Matthew Butcher","187","630","1721"
"9005","Ken Browne","183","967","1721"
"9004","Tony Woodward","180","1140","1721"
"9003","Tony Sutton","177","9406","1721"
"9002","Rowena Holland","178","13437","1721"
"9001","Lilian Greenwood","176","15209","1721"
"9000","Irenea Marriott","183","1338","1720"
"8999","Bob Brindley","180","1944","1720"
"8998","Tim Ball","177","5849","1720"
"8997","Martin Curtis","178","8508","1720"
"8996","Graham Allen","176","16646","1720"
"8995","Parvaiz Sardar","184","125","1719"
"8994","Benjamin Hoare","187","928","1719"
"8993","Pat Wolfe","183","1138","1719"
"8992","Ewan Lamont","178","7846","1719"
"8991","Sam Boote","177","8053","1719"
"8990","Christopher Leslie","176","15022","1719"
"8989","Gabriel Polley","229","102","1718"
"8988","Leonard Heather","180","697","1718"
"8987","Steve Emmens","183","1145","1718"
"8986","Adrian Ramsay","187","7095","1718"
"8985","Antony Little","178","10902","1718"
"8984","Charles Clarke","176","13650","1718"
"8983","Simon Wright","177","13960","1718"
"8982","Andrew Holland","184","118","1717"
"8981","Bill Holden","181","143","1717"
"8980","Thomas Richardson","180","747","1717"
"8979","Jessica Goldfinch","187","1245","1717"
"8978","Glenn Tingle","183","1878","1717"
"8977","John Stephen","177","7783","1717"
"8976","John Cook","176","13379","1717"
"8975","Chloe Smith","178","17280","1717"
"8974","Marcus Rock","187","685","1716"
"8973","Tony Tappy","192","735","1716"
"8972","Barry Mahoney","183","2406","1716"
"8971","Matthew May","176","10380","1716"
"8970","Scott Collins","177","12603","1716"
"8969","Andrea Leadsom","178","33081","1716"
"8968","Liam Costello","221","59","1715"
"8967","Kevin Willsher","181","65","1715"
"8966","Dave Green","287","325","1715"
"8965","Julie Hawkins","187","363","1715"
"8964","Kevin Sills","192","618","1715"
"8963","Derek Clark","183","1897","1715"
"8962","Tony Clarke","181","2242","1715"
"8961","Paul Varnsverry","177","7579","1715"
"8960","Clyde Loakes","176","9913","1715"
"8959","Brian Binley","178","15917","1715"
"8958","Malcolm Mildren","181","58","1714"
